	GBMNE53834-22|Panthera	GBMNE53832-22|Panthera	GBMA1900-09|Panthera	GBMA1902-09|Panthera	GBMA1903-09|Panthera	GBMA1905-09|Panthera	GBMA1899-09|Panthera	GBMA1904-09|Panthera	GBMA1917-09|Panthera	GBMA1898-09|Panthera	ABRMM057-06|Panthera	ABRMM042-06|Panthera	WBR013-11|Panthera	GBMA4980-13|Panthera	GBMA4979-13|Panthera	CYTC915-12|Panthera	CYTC914-12|Panthera	GBMA1976-09|Panthera	GBGC15966-19|Panthera	GBGC15965-19|Panthera	GBGC15968-19|Panthera	GBMA9667-15|Panthera	GBGC15937-19|Panthera	GBMA9665-15|Panthera	GBMA20973-19|Panthera	GBMA9666-15|Panthera	GBGC15969-19|Panthera	GBMIN43457-14|Panthera	GBGC15941-19|Panthera	GBGC15943-19|Panthera	GBGC15944-19|Panthera	GBGC15945-19|Panthera	GBGC15946-19|Panthera	GBGC15947-19|Panthera	GBGC15948-19|Panthera	GBGC15949-19|Panthera	GBGC15950-19|Panthera	GBGC15951-19|Panthera	GBGC15952-19|Panthera	GBGC15953-19|Panthera	GBGC15954-19|Panthera	GBGC15955-19|Panthera	GBGC15956-19|Panthera	GBGC15958-19|Panthera	GBGC15959-19|Panthera	GBGC15960-19|Panthera	GBGC15961-19|Panthera	GBGC15963-19|Panthera	GBMNA13471-19|Panthera	GBMTG1788-16|Panthera	GBGC15936-19|Panthera	GBGC15967-19|Panthera	GBGC15938-19|Panthera	GBGC15940-19|Panthera	GBGC15942-19|Panthera	GBGC15957-19|Panthera	GBGC15962-19|Panthera	GBGC15964-19|Panthera	GBGC15970-19|Panthera	GBMA18164-19|Panthera	GBMA18165-19|Panthera	GBMA28136-19|Panthera	GBMTG1230-16|Panthera	GBGC15939-19|Panthera	CYTC919-12|Panthera	CYTC916-12|Panthera	CYTC917-12|Panthera	CYTC3092-12|Panthera	CYTC2974-12|Panthera	CYTC918-12|Panthera	GBAAZ20182-24|Panthera	GBMNE53824-22|Panthera	GBMNE53823-22|Panthera	GBMNE53840-22|Panthera	GBMNE53825-22|Panthera	GBMNE53826-22|Panthera	GBMNE53827-22|Panthera	GBMNE53828-22|Panthera	GBMNE53829-22|Panthera	GBMNE53831-22|Panthera	GBMNE53833-22|Panthera	GBMNE53835-22|Panthera	GBMNE53836-22|Panthera	GBMNE53837-22|Panthera	GBMNE53839-22|Panthera	GBMNE53842-22|Panthera	GBMNE53830-22|Panthera	GBMNE53838-22|Panthera	GBMNE53841-22|Panthera
GBMA9666-15|Panthera	0.6099290780141844	0.6086395873629916	0.5151515151515151	0.5151515151515151	0.5151515151515151	0.5183752417794971	0.5157962604771116	0.5177304964539007	0.5183752417794971	0.5190199871050934	0.5834945196647324	0.5718891038039974	0.571244358478401	0.3520309477756286	0.3520309477756286	0.3552546744036106	0.3546099290780142	0.4203739522888459	0.0012894906511927789	0.0019342359767891683	0.0012894906511927789	0.048355899419729204	0.0025789813023855577	0.0012894906511927789	0.0	0.0	0.0006447453255963894	0.0006447453255963894	0.0019342359767891683	0.0019342359767891683	0.0019342359767891683	0.0019342359767891683	0.0019342359767891683	0.0019342359767891683	0.0019342359767891683	0.0019342359767891683	0.0019342359767891683	0.0019342359767891683	0.0019342359767891683	0.0019342359767891683	0.0019342359767891683	0.0019342359767891683	0.0019342359767891683	0.0019342359767891683	0.0019342359767891683	0.0019342359767891683	0.0019342359767891683	0.0019342359767891683	0.006447453255963894	0.006447453255963894	0.0025789813023855577	0.0038684719535783366	0.003223726627981947	0.003223726627981947	0.003223726627981947	0.003223726627981947	0.003223726627981947	0.003223726627981947	0.003223726627981947	0.003223726627981947	0.003223726627981947	0.003223726627981947	0.003223726627981947	0.0025789813023855577	0.3778207607994842	0.379110251450677	0.379110251450677	0.379110251450677	0.3784655061250806	0.3784655061250806	0.0051579626047711154	0.6105738233397808	0.6105738233397808	0.6105738233397808	0.6092843326885881	0.6092843326885881	0.6092843326885881	0.6092843326885881	0.6092843326885881	0.6092843326885881	0.6092843326885881	0.6092843326885881	0.6092843326885881	0.6092843326885881	0.6092843326885881	0.6092843326885881	0.6099290780141844	0.6099290780141844	0.6086395873629916
GBGC15969-19|Panthera	0.6105738233397808	0.6092843326885881	0.5145067698259188	0.5145067698259188	0.5145067698259188	0.5177304964539007	0.5151515151515151	0.5170857511283043	0.5177304964539007	0.5183752417794971	0.5828497743391361	0.571244358478401	0.5705996131528046	0.3513862024500322	0.3513862024500322	0.3546099290780142	0.3539651837524178	0.4197292069632495	0.0006447453255963894	0.0012894906511927789	0.0006447453255963894	0.04771115409413282	0.0019342359767891683	0.0006447453255963894	0.0006447453255963894	0.0006447453255963894	0.0	0.0	0.0012894906511927789	0.0012894906511927789	0.0012894906511927789	0.0012894906511927789	0.0012894906511927789	0.0012894906511927789	0.0012894906511927789	0.0012894906511927789	0.0012894906511927789	0.0012894906511927789	0.0012894906511927789	0.0012894906511927789	0.0012894906511927789	0.0012894906511927789	0.0012894906511927789	0.0012894906511927789	0.0012894906511927789	0.0012894906511927789	0.0012894906511927789	0.0012894906511927789	0.005802707930367505	0.005802707930367505	0.0019342359767891683	0.003223726627981947	0.0025789813023855577	0.0025789813023855577	0.0025789813023855577	0.0025789813023855577	0.0025789813023855577	0.0025789813023855577	0.0025789813023855577	0.0025789813023855577	0.0025789813023855577	0.0025789813023855577	0.0025789813023855577	0.0019342359767891683	0.3771760154738878	0.3784655061250806	0.3784655061250806	0.3784655061250806	0.3778207607994842	0.3778207607994842	0.004513217279174726	0.6112185686653772	0.6112185686653772	0.6112185686653772	0.6099290780141844	0.6099290780141844	0.6099290780141844	0.6099290780141844	0.6099290780141844	0.6099290780141844	0.6099290780141844	0.6099290780141844	0.6099290780141844	0.6099290780141844	0.6099290780141844	0.6099290780141844	0.6105738233397808	0.6105738233397808	0.6092843326885881
GBMIN43457-14|Panthera	0.6105738233397808	0.6092843326885881	0.5145067698259188	0.5145067698259188	0.5145067698259188	0.5177304964539007	0.5151515151515151	0.5170857511283043	0.5177304964539007	0.5183752417794971	0.5828497743391361	0.571244358478401	0.5705996131528046	0.3513862024500322	0.3513862024500322	0.3546099290780142	0.3539651837524178	0.4197292069632495	0.0006447453255963894	0.0012894906511927789	0.0006447453255963894	0.04771115409413282	0.0019342359767891683	0.0006447453255963894	0.0006447453255963894	0.0006447453255963894	0.0	0.0	0.0012894906511927789	0.0012894906511927789	0.0012894906511927789	0.0012894906511927789	0.0012894906511927789	0.0012894906511927789	0.0012894906511927789	0.0012894906511927789	0.0012894906511927789	0.0012894906511927789	0.0012894906511927789	0.0012894906511927789	0.0012894906511927789	0.0012894906511927789	0.0012894906511927789	0.0012894906511927789	0.0012894906511927789	0.0012894906511927789	0.0012894906511927789	0.0012894906511927789	0.005802707930367505	0.005802707930367505	0.0019342359767891683	0.003223726627981947	0.0025789813023855577	0.0025789813023855577	0.0025789813023855577	0.0025789813023855577	0.0025789813023855577	0.0025789813023855577	0.0025789813023855577	0.0025789813023855577	0.0025789813023855577	0.0025789813023855577	0.0025789813023855577	0.0019342359767891683	0.3771760154738878	0.3784655061250806	0.3784655061250806	0.3784655061250806	0.3778207607994842	0.3778207607994842	0.004513217279174726	0.6112185686653772	0.6112185686653772	0.6112185686653772	0.6099290780141844	0.6099290780141844	0.6099290780141844	0.6099290780141844	0.6099290780141844	0.6099290780141844	0.6099290780141844	0.6099290780141844	0.6099290780141844	0.6099290780141844	0.6099290780141844	0.6099290780141844	0.6105738233397808	0.6105738233397808	0.6092843326885881
GBGC15941-19|Panthera	0.6118633139909736	0.6105738233397808	0.5157962604771116	0.5157962604771116	0.5157962604771116	0.5190199871050934	0.5164410058027079	0.5183752417794971	0.5190199871050934	0.5196647324306899	0.5841392649903289	0.5725338491295938	0.5718891038039974	0.35009671179883944	0.35267569310122504	0.35589941972920697	0.3552546744036106	0.42101869761444227	0.0019342359767891683	0.0025789813023855577	0.0019342359767891683	0.049000644745325596	0.0006447453255963894	0.0019342359767891683	0.0019342359767891683	0.0019342359767891683	0.0012894906511927789	0.0012894906511927789	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0070921985815602835	0.0070921985815602835	0.0006447453255963894	0.003223726627981947	0.0038684719535783366	0.0038684719535783366	0.0038684719535783366	0.0038684719535783366	0.0038684719535783366	0.0038684719535783366	0.0038684719535783366	0.0038684719535783366	0.0038684719535783366	0.0038684719535783366	0.0038684719535783366	0.0006447453255963894	0.3784655061250806	0.3797549967762734	0.3797549967762734	0.3771760154738878	0.379110251450677	0.379110251450677	0.005802707930367505	0.6125080593165699	0.6125080593165699	0.6125080593165699	0.6112185686653772	0.6112185686653772	0.6112185686653772	0.6112185686653772	0.6112185686653772	0.6112185686653772	0.6112185686653772	0.6112185686653772	0.6112185686653772	0.6112185686653772	0.6112185686653772	0.6112185686653772	0.6118633139909736	0.6118633139909736	0.6105738233397808
GBGC15943-19|Panthera	0.6118633139909736	0.6105738233397808	0.5157962604771116	0.5157962604771116	0.5157962604771116	0.5190199871050934	0.5164410058027079	0.5183752417794971	0.5190199871050934	0.5196647324306899	0.5841392649903289	0.5725338491295938	0.5718891038039974	0.35009671179883944	0.35267569310122504	0.35589941972920697	0.3552546744036106	0.42101869761444227	0.0019342359767891683	0.0025789813023855577	0.0019342359767891683	0.049000644745325596	0.0006447453255963894	0.0019342359767891683	0.0019342359767891683	0.0019342359767891683	0.0012894906511927789	0.0012894906511927789	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0070921985815602835	0.0070921985815602835	0.0006447453255963894	0.003223726627981947	0.0038684719535783366	0.0038684719535783366	0.0038684719535783366	0.0038684719535783366	0.0038684719535783366	0.0038684719535783366	0.0038684719535783366	0.0038684719535783366	0.0038684719535783366	0.0038684719535783366	0.0038684719535783366	0.0006447453255963894	0.3784655061250806	0.3797549967762734	0.3797549967762734	0.3771760154738878	0.379110251450677	0.379110251450677	0.005802707930367505	0.6125080593165699	0.6125080593165699	0.6125080593165699	0.6112185686653772	0.6112185686653772	0.6112185686653772	0.6112185686653772	0.6112185686653772	0.6112185686653772	0.6112185686653772	0.6112185686653772	0.6112185686653772	0.6112185686653772	0.6112185686653772	0.6112185686653772	0.6118633139909736	0.6118633139909736	0.6105738233397808
GBGC15944-19|Panthera	0.6118633139909736	0.6105738233397808	0.5157962604771116	0.5157962604771116	0.5157962604771116	0.5190199871050934	0.5164410058027079	0.5183752417794971	0.5190199871050934	0.5196647324306899	0.5841392649903289	0.5725338491295938	0.5718891038039974	0.35009671179883944	0.35267569310122504	0.35589941972920697	0.3552546744036106	0.42101869761444227	0.0019342359767891683	0.0025789813023855577	0.0019342359767891683	0.049000644745325596	0.0006447453255963894	0.0019342359767891683	0.0019342359767891683	0.0019342359767891683	0.0012894906511927789	0.0012894906511927789	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0070921985815602835	0.0070921985815602835	0.0006447453255963894	0.003223726627981947	0.0038684719535783366	0.0038684719535783366	0.0038684719535783366	0.0038684719535783366	0.0038684719535783366	0.0038684719535783366	0.0038684719535783366	0.0038684719535783366	0.0038684719535783366	0.0038684719535783366	0.0038684719535783366	0.0006447453255963894	0.3784655061250806	0.3797549967762734	0.3797549967762734	0.3771760154738878	0.379110251450677	0.379110251450677	0.005802707930367505	0.6125080593165699	0.6125080593165699	0.6125080593165699	0.6112185686653772	0.6112185686653772	0.6112185686653772	0.6112185686653772	0.6112185686653772	0.6112185686653772	0.6112185686653772	0.6112185686653772	0.6112185686653772	0.6112185686653772	0.6112185686653772	0.6112185686653772	0.6118633139909736	0.6118633139909736	0.6105738233397808
GBGC15945-19|Panthera	0.6118633139909736	0.6105738233397808	0.5157962604771116	0.5157962604771116	0.5157962604771116	0.5190199871050934	0.5164410058027079	0.5183752417794971	0.5190199871050934	0.5196647324306899	0.5841392649903289	0.5725338491295938	0.5718891038039974	0.35009671179883944	0.35267569310122504	0.35589941972920697	0.3552546744036106	0.42101869761444227	0.0019342359767891683	0.0025789813023855577	0.0019342359767891683	0.049000644745325596	0.0006447453255963894	0.0019342359767891683	0.0019342359767891683	0.0019342359767891683	0.0012894906511927789	0.0012894906511927789	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0070921985815602835	0.0070921985815602835	0.0006447453255963894	0.003223726627981947	0.0038684719535783366	0.0038684719535783366	0.0038684719535783366	0.0038684719535783366	0.0038684719535783366	0.0038684719535783366	0.0038684719535783366	0.0038684719535783366	0.0038684719535783366	0.0038684719535783366	0.0038684719535783366	0.0006447453255963894	0.3784655061250806	0.3797549967762734	0.3797549967762734	0.3771760154738878	0.379110251450677	0.379110251450677	0.005802707930367505	0.6125080593165699	0.6125080593165699	0.6125080593165699	0.6112185686653772	0.6112185686653772	0.6112185686653772	0.6112185686653772	0.6112185686653772	0.6112185686653772	0.6112185686653772	0.6112185686653772	0.6112185686653772	0.6112185686653772	0.6112185686653772	0.6112185686653772	0.6118633139909736	0.6118633139909736	0.6105738233397808
GBGC15946-19|Panthera	0.6118633139909736	0.6105738233397808	0.5157962604771116	0.5157962604771116	0.5157962604771116	0.5190199871050934	0.5164410058027079	0.5183752417794971	0.5190199871050934	0.5196647324306899	0.5841392649903289	0.5725338491295938	0.5718891038039974	0.35009671179883944	0.35267569310122504	0.35589941972920697	0.3552546744036106	0.42101869761444227	0.0019342359767891683	0.0025789813023855577	0.0019342359767891683	0.049000644745325596	0.0006447453255963894	0.0019342359767891683	0.0019342359767891683	0.0019342359767891683	0.0012894906511927789	0.0012894906511927789	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0070921985815602835	0.0070921985815602835	0.0006447453255963894	0.003223726627981947	0.0038684719535783366	0.0038684719535783366	0.0038684719535783366	0.0038684719535783366	0.0038684719535783366	0.0038684719535783366	0.0038684719535783366	0.0038684719535783366	0.0038684719535783366	0.0038684719535783366	0.0038684719535783366	0.0006447453255963894	0.3784655061250806	0.3797549967762734	0.3797549967762734	0.3771760154738878	0.379110251450677	0.379110251450677	0.005802707930367505	0.6125080593165699	0.6125080593165699	0.6125080593165699	0.6112185686653772	0.6112185686653772	0.6112185686653772	0.6112185686653772	0.6112185686653772	0.6112185686653772	0.6112185686653772	0.6112185686653772	0.6112185686653772	0.6112185686653772	0.6112185686653772	0.6112185686653772	0.6118633139909736	0.6118633139909736	0.6105738233397808
GBGC15947-19|Panthera	0.6118633139909736	0.6105738233397808	0.5157962604771116	0.5157962604771116	0.5157962604771116	0.5190199871050934	0.5164410058027079	0.5183752417794971	0.5190199871050934	0.5196647324306899	0.5841392649903289	0.5725338491295938	0.5718891038039974	0.35009671179883944	0.35267569310122504	0.35589941972920697	0.3552546744036106	0.42101869761444227	0.0019342359767891683	0.0025789813023855577	0.0019342359767891683	0.049000644745325596	0.0006447453255963894	0.0019342359767891683	0.0019342359767891683	0.0019342359767891683	0.0012894906511927789	0.0012894906511927789	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0070921985815602835	0.0070921985815602835	0.0006447453255963894	0.003223726627981947	0.0038684719535783366	0.0038684719535783366	0.0038684719535783366	0.0038684719535783366	0.0038684719535783366	0.0038684719535783366	0.0038684719535783366	0.0038684719535783366	0.0038684719535783366	0.0038684719535783366	0.0038684719535783366	0.0006447453255963894	0.3784655061250806	0.3797549967762734	0.3797549967762734	0.3771760154738878	0.379110251450677	0.379110251450677	0.005802707930367505	0.6125080593165699	0.6125080593165699	0.6125080593165699	0.6112185686653772	0.6112185686653772	0.6112185686653772	0.6112185686653772	0.6112185686653772	0.6112185686653772	0.6112185686653772	0.6112185686653772	0.6112185686653772	0.6112185686653772	0.6112185686653772	0.6112185686653772	0.6118633139909736	0.6118633139909736	0.6105738233397808
GBGC15948-19|Panthera	0.6118633139909736	0.6105738233397808	0.5157962604771116	0.5157962604771116	0.5157962604771116	0.5190199871050934	0.5164410058027079	0.5183752417794971	0.5190199871050934	0.5196647324306899	0.5841392649903289	0.5725338491295938	0.5718891038039974	0.35009671179883944	0.35267569310122504	0.35589941972920697	0.3552546744036106	0.42101869761444227	0.0019342359767891683	0.0025789813023855577	0.0019342359767891683	0.049000644745325596	0.0006447453255963894	0.0019342359767891683	0.0019342359767891683	0.0019342359767891683	0.0012894906511927789	0.0012894906511927789	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0070921985815602835	0.0070921985815602835	0.0006447453255963894	0.003223726627981947	0.0038684719535783366	0.0038684719535783366	0.0038684719535783366	0.0038684719535783366	0.0038684719535783366	0.0038684719535783366	0.0038684719535783366	0.0038684719535783366	0.0038684719535783366	0.0038684719535783366	0.0038684719535783366	0.0006447453255963894	0.3784655061250806	0.3797549967762734	0.3797549967762734	0.3771760154738878	0.379110251450677	0.379110251450677	0.005802707930367505	0.6125080593165699	0.6125080593165699	0.6125080593165699	0.6112185686653772	0.6112185686653772	0.6112185686653772	0.6112185686653772	0.6112185686653772	0.6112185686653772	0.6112185686653772	0.6112185686653772	0.6112185686653772	0.6112185686653772	0.6112185686653772	0.6112185686653772	0.6118633139909736	0.6118633139909736	0.6105738233397808
GBGC15949-19|Panthera	0.6118633139909736	0.6105738233397808	0.5157962604771116	0.5157962604771116	0.5157962604771116	0.5190199871050934	0.5164410058027079	0.5183752417794971	0.5190199871050934	0.5196647324306899	0.5841392649903289	0.5725338491295938	0.5718891038039974	0.35009671179883944	0.35267569310122504	0.35589941972920697	0.3552546744036106	0.42101869761444227	0.0019342359767891683	0.0025789813023855577	0.0019342359767891683	0.049000644745325596	0.0006447453255963894	0.0019342359767891683	0.0019342359767891683	0.0019342359767891683	0.0012894906511927789	0.0012894906511927789	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0070921985815602835	0.0070921985815602835	0.0006447453255963894	0.003223726627981947	0.0038684719535783366	0.0038684719535783366	0.0038684719535783366	0.0038684719535783366	0.0038684719535783366	0.0038684719535783366	0.0038684719535783366	0.0038684719535783366	0.0038684719535783366	0.0038684719535783366	0.0038684719535783366	0.0006447453255963894	0.3784655061250806	0.3797549967762734	0.3797549967762734	0.3771760154738878	0.379110251450677	0.379110251450677	0.005802707930367505	0.6125080593165699	0.6125080593165699	0.6125080593165699	0.6112185686653772	0.6112185686653772	0.6112185686653772	0.6112185686653772	0.6112185686653772	0.6112185686653772	0.6112185686653772	0.6112185686653772	0.6112185686653772	0.6112185686653772	0.6112185686653772	0.6112185686653772	0.6118633139909736	0.6118633139909736	0.6105738233397808
GBGC15950-19|Panthera	0.6118633139909736	0.6105738233397808	0.5157962604771116	0.5157962604771116	0.5157962604771116	0.5190199871050934	0.5164410058027079	0.5183752417794971	0.5190199871050934	0.5196647324306899	0.5841392649903289	0.5725338491295938	0.5718891038039974	0.35009671179883944	0.35267569310122504	0.35589941972920697	0.3552546744036106	0.42101869761444227	0.0019342359767891683	0.0025789813023855577	0.0019342359767891683	0.049000644745325596	0.0006447453255963894	0.0019342359767891683	0.0019342359767891683	0.0019342359767891683	0.0012894906511927789	0.0012894906511927789	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0070921985815602835	0.0070921985815602835	0.0006447453255963894	0.003223726627981947	0.0038684719535783366	0.0038684719535783366	0.0038684719535783366	0.0038684719535783366	0.0038684719535783366	0.0038684719535783366	0.0038684719535783366	0.0038684719535783366	0.0038684719535783366	0.0038684719535783366	0.0038684719535783366	0.0006447453255963894	0.3784655061250806	0.3797549967762734	0.3797549967762734	0.3771760154738878	0.379110251450677	0.379110251450677	0.005802707930367505	0.6125080593165699	0.6125080593165699	0.6125080593165699	0.6112185686653772	0.6112185686653772	0.6112185686653772	0.6112185686653772	0.6112185686653772	0.6112185686653772	0.6112185686653772	0.6112185686653772	0.6112185686653772	0.6112185686653772	0.6112185686653772	0.6112185686653772	0.6118633139909736	0.6118633139909736	0.6105738233397808
GBGC15951-19|Panthera	0.6118633139909736	0.6105738233397808	0.5157962604771116	0.5157962604771116	0.5157962604771116	0.5190199871050934	0.5164410058027079	0.5183752417794971	0.5190199871050934	0.5196647324306899	0.5841392649903289	0.5725338491295938	0.5718891038039974	0.35009671179883944	0.35267569310122504	0.35589941972920697	0.3552546744036106	0.42101869761444227	0.0019342359767891683	0.0025789813023855577	0.0019342359767891683	0.049000644745325596	0.0006447453255963894	0.0019342359767891683	0.0019342359767891683	0.0019342359767891683	0.0012894906511927789	0.0012894906511927789	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0070921985815602835	0.0070921985815602835	0.0006447453255963894	0.003223726627981947	0.0038684719535783366	0.0038684719535783366	0.0038684719535783366	0.0038684719535783366	0.0038684719535783366	0.0038684719535783366	0.0038684719535783366	0.0038684719535783366	0.0038684719535783366	0.0038684719535783366	0.0038684719535783366	0.0006447453255963894	0.3784655061250806	0.3797549967762734	0.3797549967762734	0.3771760154738878	0.379110251450677	0.379110251450677	0.005802707930367505	0.6125080593165699	0.6125080593165699	0.6125080593165699	0.6112185686653772	0.6112185686653772	0.6112185686653772	0.6112185686653772	0.6112185686653772	0.6112185686653772	0.6112185686653772	0.6112185686653772	0.6112185686653772	0.6112185686653772	0.6112185686653772	0.6112185686653772	0.6118633139909736	0.6118633139909736	0.6105738233397808
GBGC15952-19|Panthera	0.6118633139909736	0.6105738233397808	0.5157962604771116	0.5157962604771116	0.5157962604771116	0.5190199871050934	0.5164410058027079	0.5183752417794971	0.5190199871050934	0.5196647324306899	0.5841392649903289	0.5725338491295938	0.5718891038039974	0.35009671179883944	0.35267569310122504	0.35589941972920697	0.3552546744036106	0.42101869761444227	0.0019342359767891683	0.0025789813023855577	0.0019342359767891683	0.049000644745325596	0.0006447453255963894	0.0019342359767891683	0.0019342359767891683	0.0019342359767891683	0.0012894906511927789	0.0012894906511927789	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0070921985815602835	0.0070921985815602835	0.0006447453255963894	0.003223726627981947	0.0038684719535783366	0.0038684719535783366	0.0038684719535783366	0.0038684719535783366	0.0038684719535783366	0.0038684719535783366	0.0038684719535783366	0.0038684719535783366	0.0038684719535783366	0.0038684719535783366	0.0038684719535783366	0.0006447453255963894	0.3784655061250806	0.3797549967762734	0.3797549967762734	0.3771760154738878	0.379110251450677	0.379110251450677	0.005802707930367505	0.6125080593165699	0.6125080593165699	0.6125080593165699	0.6112185686653772	0.6112185686653772	0.6112185686653772	0.6112185686653772	0.6112185686653772	0.6112185686653772	0.6112185686653772	0.6112185686653772	0.6112185686653772	0.6112185686653772	0.6112185686653772	0.6112185686653772	0.6118633139909736	0.6118633139909736	0.6105738233397808
GBGC15953-19|Panthera	0.6118633139909736	0.6105738233397808	0.5157962604771116	0.5157962604771116	0.5157962604771116	0.5190199871050934	0.5164410058027079	0.5183752417794971	0.5190199871050934	0.5196647324306899	0.5841392649903289	0.5725338491295938	0.5718891038039974	0.35009671179883944	0.35267569310122504	0.35589941972920697	0.3552546744036106	0.42101869761444227	0.0019342359767891683	0.0025789813023855577	0.0019342359767891683	0.049000644745325596	0.0006447453255963894	0.0019342359767891683	0.0019342359767891683	0.0019342359767891683	0.0012894906511927789	0.0012894906511927789	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0070921985815602835	0.0070921985815602835	0.0006447453255963894	0.003223726627981947	0.0038684719535783366	0.0038684719535783366	0.0038684719535783366	0.0038684719535783366	0.0038684719535783366	0.0038684719535783366	0.0038684719535783366	0.0038684719535783366	0.0038684719535783366	0.0038684719535783366	0.0038684719535783366	0.0006447453255963894	0.3784655061250806	0.3797549967762734	0.3797549967762734	0.3771760154738878	0.379110251450677	0.379110251450677	0.005802707930367505	0.6125080593165699	0.6125080593165699	0.6125080593165699	0.6112185686653772	0.6112185686653772	0.6112185686653772	0.6112185686653772	0.6112185686653772	0.6112185686653772	0.6112185686653772	0.6112185686653772	0.6112185686653772	0.6112185686653772	0.6112185686653772	0.6112185686653772	0.6118633139909736	0.6118633139909736	0.6105738233397808
GBGC15954-19|Panthera	0.6118633139909736	0.6105738233397808	0.5157962604771116	0.5157962604771116	0.5157962604771116	0.5190199871050934	0.5164410058027079	0.5183752417794971	0.5190199871050934	0.5196647324306899	0.5841392649903289	0.5725338491295938	0.5718891038039974	0.35009671179883944	0.35267569310122504	0.35589941972920697	0.3552546744036106	0.42101869761444227	0.0019342359767891683	0.0025789813023855577	0.0019342359767891683	0.049000644745325596	0.0006447453255963894	0.0019342359767891683	0.0019342359767891683	0.0019342359767891683	0.0012894906511927789	0.0012894906511927789	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0070921985815602835	0.0070921985815602835	0.0006447453255963894	0.003223726627981947	0.0038684719535783366	0.0038684719535783366	0.0038684719535783366	0.0038684719535783366	0.0038684719535783366	0.0038684719535783366	0.0038684719535783366	0.0038684719535783366	0.0038684719535783366	0.0038684719535783366	0.0038684719535783366	0.0006447453255963894	0.3784655061250806	0.3797549967762734	0.3797549967762734	0.3771760154738878	0.379110251450677	0.379110251450677	0.005802707930367505	0.6125080593165699	0.6125080593165699	0.6125080593165699	0.6112185686653772	0.6112185686653772	0.6112185686653772	0.6112185686653772	0.6112185686653772	0.6112185686653772	0.6112185686653772	0.6112185686653772	0.6112185686653772	0.6112185686653772	0.6112185686653772	0.6112185686653772	0.6118633139909736	0.6118633139909736	0.6105738233397808
